imdb_id,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,certification
tt0485061,0.0,/dpmyo8N5dW3D9uKbDKw78KUQnwi.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,202960.0,en,uwantme2killhim?,"Based on the Vanity Fair article of the same title, a story about a young boy drawn into a web of lies through an online chatroom.",6.427,/cgIuWzwyniQ4SUGJohoRGtKzufN.jpg,"[{'id': 9168, 'logo_path': '/hQNXrYIuyLRxMSBuGHk0GX7CCBS.png', 'name': 'Bad Hat Harry Productions', 'origin_country': 'US'}, {'id': 10039, 'logo_path': '/b8w4LldQolMKiLZw4FQJBcXSDGI.png', 'name': 'Anonymous Content', 'origin_country': 'US'}, {'id': 20670, 'logo_path': None, 'name': 'Tribeca Film', 'origin_country': 'US'}, {'id': 57779, 'logo_path': None, 'name': 'Jumping Jack Films', 'origin_country': ''}, {'id': 308, 'logo_path': '/e8F3mQM7DkJ5SfYYDp8FYzPBOGX.png', 'name': 'The Weinstein Company', 'origin_country': 'US'}, {'id': 8147, 'logo_path': '/q6HOAdSNgCbeOqwoMVRc6REgbXF.png', 'name': 'Entertainment One', 'origin_country': 'CA'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2013-06-24,0.0,93.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Based on a true story,uwantme2killhim?,0.0,6.114,57.0,
tt0490075,0.0,,,0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,171688.0,en,Aftermath,"Tom Fiorini (Anthony Michael Hall, The Dead Zone) owns a successful construction company. After his long time foreman goes missing, events take a drastic turn for the worse. During the search for his foreman, Tom plummets down a slippery slope of violence and hired hit men, only to find the fire with which he plays is much hotter than he could have ever expected. Director Thomas Farone (Nate Dogg) brilliantly creates a haunting, emotional film with richly layered performances by its multi award-winning cast—which includes a tour-de-force by the late Chris Penn, in his final film. Absorbing and complex, Aftermath is a Cinequest 23 highlight and a stylish noir crime thriller that will have audiences talking long after.",2.401,/s7WInfX0FzBcTH8EUMMJSnX1EZd.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-11-01,0.0,84.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Aftermath,0.0,4.8,11.0,
tt0496375,0.0,/5E11a3n4ccCnqXWAAbup33FMptk.jpg,,18000000.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}]",,241958.0,en,Prisoners of the Sun,"A multinational expedition discovers a lost city beneath a pyramid, where they must stop the reawakened gods of ancient Egypt from initiating the apocalypse",6.39,/rdiiY0KpjSIaOvt9UwoDvdI7K67.jpg,"[{'id': 20301, 'logo_path': None, 'name': 'ME Completion', 'origin_country': ''}, {'id': 20302, 'logo_path': None, 'name': 'Cinemakers', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",2013-12-20,0.0,88.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"An ancient pyramid. A present threat. A mystery unchained after 5,000 years",Prisoners of the Sun,0.0,3.927,55.0,NR
tt0762138,0.0,/ykvSHGj9XKcYbU2E55j56mPIo2c.jpg,,6000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,72525.0,en,Syrup,"A slacker hatches a million-dollar idea. But, in order to see it through, he has to learn to trust his attractive corporate counterpart. Based on Max Barry's novel.",11.094,/l3HSd4Nj6YKKUiE6q9WGow94f45.jpg,"[{'id': 20913, 'logo_path': None, 'name': 'Windward Entertainment', 'origin_country': ''}, {'id': 7633, 'logo_path': None, 'name': 'Lila 9th Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-06-07,0.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,It's all about image.,Syrup,0.0,5.582,171.0,R
tt0770828,0.0,/69EFgWWPFWbRNHmQgYdSnyJ94Ge.jpg,"{'id': 209131, 'name': 'Man of Steel Collection', 'poster_path': '/rNnIW6xSPeTiIUtsfEhFeIRiJVv.jpg', 'backdrop_path': '/csERw2A3XIsGegkzil6UGpyhqfw.jpg'}",225000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",https://www.warnerbros.com/movies/man-steel,49521.0,en,Man of Steel,"A young boy learns that he has extraordinary powers and is not of this earth. As a young man, he journeys to discover where he came from and what he was sent here to do. But the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind.",51.069,/dksTL9NXc3GqPBRHYHcy1aIwjS.jpg,"[{'id': 9993, 'logo_path': '/2Tc1P3Ac8M479naPp1kYT3izLS5.png', 'name': 'DC Entertainment', 'origin_country': 'US'}, {'id': 9996, 'logo_path': '/3tvBqYsBhxWeHlu62SIJ1el93O7.png', 'name': 'Syncopy', 'origin_country': 'GB'}, {'id': 16774, 'logo_path': None, 'name': 'Peters Entertainment', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-06-12,668045518.0,143.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,You will believe that a man can fly.,Man of Steel,0.0,6.614,14328.0,PG-13
tt0780625,0.0,/5M2rk5P1Z9DBfKhO0VjCuX1Eqli.jpg,,0.0,"[{'id': 10749, 'name': 'Romance'}]",,217405.0,en,Santorini Blue,An act of betrayal throws a young couple's marriage into jeopardy in this romantic drama featuring Richard Belzer and Ice-T.,2.607,/b8TYpDA6AHXroDUas8gyG1dqEtJ.jpg,[],[],2013-05-01,0.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Santorini Blue,0.0,3.3,3.0,
tt0790628,0.0,/usEpb8xGKcu4wP85V36pgP4lFkH.jpg,,30000000.0,"[{'id': 35, 'name': 'Comedy'}]",,124459.0,en,The Incredible Burt Wonderstone,"After breaking up with his longtime stage partner, a famous but jaded Vegas magician fights for relevance when a new, ""hip"" street magician appears on the scene.",13.375,/lGM09eiaaJbEOoAU0LowujIjsD8.jpg,"[{'id': 12, 'logo_path': '/mevhneWSqbjU22D1MXNd4H9x0r0.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 7312, 'logo_path': None, 'name': 'Carousel', 'origin_country': 'US'}, {'id': 6363, 'logo_path': None, 'name': 'BenderSpink', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-03-14,27437881.0,100.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Abracatastic!,The Incredible Burt Wonderstone,0.0,5.645,1327.0,PG-13
tt0790636,0.0,/jHwASc8hBtdfRGUmxS6pq5mHiyN.jpg,,5000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,152532.0,en,Dallas Buyers Club,"Loosely based on the true-life tale of Ron Woodroof, a drug-taking, women-loving, homophobic man who in 1986 was diagnosed with HIV/AIDS and given thirty days to live.",20.739,/7Fdh7gUq3plvQqxRbNYhWvDABXA.jpg,"[{'id': 19631, 'logo_path': None, 'name': 'Truth Entertainment', 'origin_country': 'US'}, {'id': 6626, 'logo_path': '/A1BnMoWjzjOrjzpWimyBQkf84mS.png', 'name': 'Voltage Pictures', 'origin_country': 'US'}, {'id': 126735, 'logo_path': None, 'name': 'CE', 'origin_country': 'US'}, {'id': 14636, 'logo_path': None, 'name': 'Evolution Independent', 'origin_country': 'US'}, {'id': 126736, 'logo_path': None, 'name': 'R² Films', 'origin_country': 'US'}, {'id': 137902, 'logo_path': None, 'name': 'Rainmaker Films', 'origin_country': ''}, {'id': 10146, 'logo_path': '/xnFIOeq5cKw09kCWqV7foWDe4AA.png', 'name': 'Focus Features', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-11-01,55736588.0,117.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,Sometimes it takes a hustler to change the world,Dallas Buyers Club,0.0,7.932,8011.0,R
tt0790736,0.0,/6KJcFFE1iBPC0Xj0iPCcmMvS5WK.jpg,"{'id': 1041695, 'name': 'R.I.P.D. Collection', 'poster_path': '/3T5sF3dyECdfXNSXcq3RsDhk6yu.jpg', 'backdrop_path': '/qeEJNtRhT1YqLZtMSEOEtJkKvyd.jpg'}",130000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",http://www.ripd.com/,49524.0,en,R.I.P.D.,A recently slain cop joins a team of undead police officers working for the Rest in Peace Department and tries to find the man who murdered him.,34.875,/rS0kByPD4YF8pQ85KjzMdGiu7Xf.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 552, 'logo_path': '/9dGdLfm3GteWeUDtD9c9tvlidUG.png', 'name': 'Dark Horse Entertainment', 'origin_country': 'US'}, {'id': 333, 'logo_path': '/5xUJfzPZ8jWJUDzYtIeuPO4qPIa.png', 'name': 'Original Film', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-07-18,61648500.0,96.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,To protect and serve the living.,R.I.P.D.,0.0,5.823,3716.0,PG-13
tt0795461,0.0,/kttkW0qMv4quwRH5a59gQMFrpl2.jpg,"{'id': 4246, 'name': 'Scary Movie Collection', 'poster_path': '/8ds74cRhyAza3WcDVT8rZycwSC9.jpg', 'backdrop_path': '/rpzbedRGnWd5YzZZmgG6H076AzJ.jpg'}",20000000.0,"[{'id': 35, 'name': 'Comedy'}]",,4258.0,en,Scary Movie 5,"Home with their newly-formed family, happy parents Dan and Jody are haunted by sinister, paranormal activities. Determined to expel the insidious force, they install security cameras and discover their family is being stalked by an evil dead demon.",78.879,/r2Jwo4Eoax0oOnsU5qcXv0ea0Q8.jpg,"[{'id': 7405, 'logo_path': '/rfnws0uY8rsNAsrLbx3gEIcYXx3.png', 'name': 'Dimension Films', 'origin_country': 'US'}, {'id': 308, 'logo_path': '/e8F3mQM7DkJ5SfYYDp8FYzPBOGX.png', 'name': 'The Weinstein Company', 'origin_country': 'US'}, {'id': 10958, 'logo_path': None, 'name': 'Brad Grey Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-04-11,78378744.0,86.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Evil is coming. Bring protection.,Scary Movie 5,0.0,4.808,2613.0,PG-13
tt0804463,0.0,/fyICKtzDeHosw97zoM6Tal7cied.jpg,,15000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,152792.0,en,Devil's Knot,The savage murders of three young children sparks a controversial trial of three teenagers accused of killing the kids as part of a satanic ritual.,15.23,/8DMDx7XMylIL7lpBEOMzIjuwhw0.jpg,"[{'id': 9015, 'logo_path': '/pRQLCm8AAPXL7H9MzX4xuS8GGg8.png', 'name': 'Worldview Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-05-09,0.0,114.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,They say the crimes were satanic. The truth may be scarier.,Devil's Knot,0.0,6.134,613.0,NR
tt0816442,0.0,/arFPEDEW4PzPaMBXgTPzJlumfGw.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,203833.0,en,The Book Thief,"While subjected to the horrors of WWII Germany, young Liesel finds solace by stealing books and sharing them with others. Under the stairs in her home, a Jewish refugee is being sheltered by her adoptive parents.",15.931,/wj4U5sMLcJMa3WR9CpRR9e2sdgZ.jpg,"[{'id': 264, 'logo_path': '/fA90qwUKgPhMONqtwY60GaHRyrW.png', 'name': 'Studio Babelsberg', 'origin_country': 'DE'}, {'id': 711, 'logo_path': '/tEiIH5QesdheJmDAqQwvtN60727.png', 'name': 'Fox 2000 Pictures', 'origin_country': 'US'}, {'id': 5219, 'logo_path': None, 'name': 'Sunswept Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-11-08,76586316.0,131.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,Courage beyond words.,The Book Thief,0.0,7.49,4111.0,PG-13
tt0816711,0.0,/kg2FOT2Oe5PSCgs3L4vLel6B7ck.jpg,,200000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",http://www.worldwarzmovie.com,72190.0,en,World War Z,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",71.826,/1SWBSYJsnyhdNRfLI1T6RsCxAQ4.jpg,"[{'id': 3281, 'logo_path': '/pfmb82VUfN9VKB1YuBSY69WVNVm.png', 'name': 'GK Films', 'origin_country': 'GB'}, {'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 9169, 'logo_path': None, 'name': 'Hemisphere Media Capital', 'origin_country': 'US'}, {'id': 23644, 'logo_path': '/wF4SeLFv2qjKQa3oS1eaGyS4Hms.png', 'name': '2DUX²', 'origin_country': 'US'}, {'id': 11956, 'logo_path': None, 'name': 'Apparatus Productions', 'origin_country': ''}, {'id': 19108, 'logo_path': '/jWhpxFZd02PbcFtUSiCraifRZTC.png', 'name': 'Latina Pictures', 'origin_country': 'MT'}, {'id': 82819, 'logo_path': '/gXfFl9pRPaoaq14jybEn1pHeldr.png', 'name': 'Skydance', 'origin_country': 'US'}, {'id': 81, 'logo_path': '/8wOfUhA7vwU2gbPjQy7Vv3EiF0o.png', 'name': 'Plan B Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'MT', 'name': 'Malta'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-06-20,531865000.0,116.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Remember Philly!,World War Z,0.0,6.808,14431.0,PG-13
tt0817545,0.0,/r6kxASJb64Vx6nWM7o7hbFHJp9e.jpg,,4000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,161321.0,en,The Power of Few,"Spies, cops and armed children cross paths on a day of danger, mystery and possible transformation. Five unusual characters are unknowingly connected to an extraordinary smuggling operation, as religious conspiracy collides with urban crime.",5.173,/n6uybwXvarrQCMHRfwHMWscbgph.jpg,"[{'id': 42466, 'logo_path': None, 'name': 'Steelyard Pictures', 'origin_country': ''}, {'id': 42467, 'logo_path': None, 'name': 'iQ Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-02-15,45659.0,96.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,We are all watching.,The Power of Few,0.0,5.185,65.0,R
tt0837559,0.0,,,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,217304.0,en,Approaching Midnight,Young Army staff sergeant Wesley Kent returns to his small hometown from war in Afghanistan. He must cope with burying the body of his best friend under his command and enduring the news of the death of his girlfriend Aspen Malverne who passed away in a car accident while he was abroad.,2.367,/9Jmxl4uy2LTZExjyn8dj6SoMvsc.jpg,"[{'id': 41741, 'logo_path': None, 'name': '12 A.M. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-08-30,0.0,86.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,For love and country,Approaching Midnight,0.0,3.0,1.0,
