imdb_id,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,certification
tt0427152,0.0,/wyszKdzQylU0i8SI2O8xCce8zLn.jpg,,69000000.0,"[{'id': 35, 'name': 'Comedy'}]",http://www.dinnerforschmucks.com/,38778.0,en,Dinner for Schmucks,"Rising executive Tim Conrad works for a boss who hosts a monthly dinner in which the guest who brings the biggest buffoon gets a career-boost. Tim plans on not attending until he meets Barry, a man who builds dioramas using stuffed mice. Barry's blundering but good intentions send Tim's life into a downward spiral, threatening a major business deal and possibly scuttling Tim's engagement to his fiancee.",13.224,/djwkUFhkM81gIsI9ZZ7I6ajZAKY.jpg,"[{'id': 2242, 'logo_path': None, 'name': 'Everyman Pictures', 'origin_country': 'US'}, {'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 158, 'logo_path': '/jSj8E9Q5D0Y59IVfYFeBnfYl1uB.png', 'name': 'Spyglass Entertainment', 'origin_country': 'US'}, {'id': 6733, 'logo_path': None, 'name': 'Reliance Big Entertainment', 'origin_country': ''}, {'id': 11084, 'logo_path': None, 'name': 'Parkes/MacDonald Productions', 'origin_country': ''}, {'id': 7, 'logo_path': '/vru2SssLX3FPhnKZGtYw00pVIS9.png', 'name': 'DreamWorks Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-07-30,86387857.0,114.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Takes One To Know One.,Dinner for Schmucks,0.0,5.683,1654.0,PG-13
tt0429493,0.0,/puAUfSiVrQO2DPKOobHFjqVcXPt.jpg,,110000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",https://www.20thcenturystudios.com/movies/the-a-team,34544.0,en,The A-Team,"A group of Iraq War veterans goes on the run from U.S. military forces while they try to clear their names after being framed for a crime they didn't commit. Along the way, Col. Hannibal Smith, Capt. H.M. ‘Howling Mad’ Murdock , Sgt. Bosco ‘B.A.’ Baracus, and Lt. Templeton ‘Faceman’ Peck help out various people they encounter.",29.163,/k3mKy2zYfzqGg9o5JeDyzSEPPHO.jpg,"[{'id': 10908, 'logo_path': None, 'name': 'Phoenix Film Partners', 'origin_country': ''}, {'id': 444, 'logo_path': None, 'name': 'Dune Entertainment', 'origin_country': 'US'}, {'id': 5585, 'logo_path': None, 'name': 'Stephen J. Cannell Productions', 'origin_country': 'US'}, {'id': 2528, 'logo_path': '/5OZP2dM6B6wBXfwadqk0TJBBPJP.png', 'name': 'Top Cow Productions', 'origin_country': 'US'}, {'id': 1645, 'logo_path': '/6Ry6uNBaa0IbbSs1XYIgX5DkA9r.png', 'name': 'Scott Free Productions', 'origin_country': 'GB'}, {'id': 10893, 'logo_path': None, 'name': 'Big Screen Productions', 'origin_country': ''}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}, {'id': 290, 'logo_path': '/jrgCuaQsY9ouP5ILZf4Dq4ZOkIX.png', 'name': 'Ingenious Media', 'origin_country': 'GB'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-06-09,177238796.0,117.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Swahili', 'iso_639_1': 'sw', 'name': 'Kiswahili'}]",Released,There Is No Plan B,The A-Team,0.0,6.401,4314.0,PG-13
tt0435761,0.0,/uAfhsySkr1UzQg1zdg3dZQRz9Fd.jpg,"{'id': 10194, 'name': 'Toy Story Collection', 'poster_path': '/rki5qLuwb0xnnE9seehxO9TlLhW.jpg', 'backdrop_path': '/9FBwqcd9IRruEDUrTdcaafOMKUq.jpg'}",200000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",http://disney.go.com/toystory/,10193.0,en,Toy Story 3,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.",69.927,/AbbXspMOwdvwWZgVN0nabZq03Ec.jpg,"[{'id': 3, 'logo_path': '/1TjvGVDMYsj6JBxOAkUHpPEwLf7.png', 'name': 'Pixar', 'origin_country': 'US'}, {'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-06-16,1066969703.0,103.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,No toy gets left behind.,Toy Story 3,0.0,7.792,13802.0,G
tt0437462,0.0,,,0.0,[],,339046.0,fr,"Cargo, les hommes perdus",,1.4,/ba9hlLdLECkGQHck7S75d2aIlLd.jpg,[],[],2010-01-01,0.0,0.0,[],Released,,"Cargo, the Lost Men",0.0,0.0,0.0,
tt0445054,0.0,/1FIyqEY0Vz4GX3YYnyoZJQBnmXL.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,39681.0,fr,Les 7 jours du talion,"Like many happy people, Bruno Hamel is leading an uneventful life until one afternoon, when his daughter is raped and murdered. When the murderer is arrested, a terrible project germinates in Bruno's darkened mind. He plans to capture the ""monster"" and make him pay for his crime.",8.247,/kLIkuZCUZylnzdJQAUHVycBxo1a.jpg,"[{'id': 13313, 'logo_path': '/tun1rhS6dv5Z0m7mFCZqaJrUPjl.png', 'name': 'GO Films', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2010-06-22,0.0,105.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,Justice is blind. So is vengence.,Seven Days,0.0,6.295,195.0,
tt0446029,0.0,/7zwngyl6Cg4NeD4AIOfpXgrcDv6.jpg,,85000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",http://www.scottpilgrimthemovie.com/,22538.0,en,Scott Pilgrim vs. the World,"As bass guitarist for a garage-rock band, Scott Pilgrim has never had trouble getting a girlfriend; usually, the problem is getting rid of them. But when Ramona Flowers skates into his heart, he finds she has the most troublesome baggage of all: an army of ex-boyfriends who will stop at nothing to eliminate him from her list of suitors.",41.13,/g5IoYeudx9XBEfwNL0fHvSckLBz.jpg,"[{'id': 2527, 'logo_path': '/osO7TGmlRMistSQ5JZusPhbKUHk.png', 'name': 'Marc Platt Productions', 'origin_country': 'US'}, {'id': 443, 'logo_path': '/deewJi8ncCh6Sc2STL91wvZ4O5X.png', 'name': 'Big Talk Productions', 'origin_country': 'GB'}, {'id': 87733, 'logo_path': None, 'name': 'Closed on Mondays Entertainment', 'origin_country': 'US'}, {'id': 1778, 'logo_path': '/b5rT6VbYza3LyfltCmz1OcqzWJM.png', 'name': 'dentsu', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-08-12,48000000.0,113.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Get the hot girl. Defeat her evil exes. Hit love where it hurts.,Scott Pilgrim vs. the World,0.0,7.471,7173.0,PG-13
tt0451108,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,185200.0,en,Mad World,"Society torments four troubled teens, pressing them to become men before they are ready.",1.473,/4sEDmiiyU2WfjGWg4GpiGhJ006F.jpg,[],[],2010-02-02,0.0,98.0,[],Released,The Hurt is Coming,Mad World,0.0,4.3,3.0,R
tt0454155,0.0,,,0.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}]",http://elhadabuenapelicula.blogspot.com/,580560.0,es,El hada buena - Una fábula peronista,"In a popular auction that matches the sinister and colorful of a circus of phenomena, a couple adopts children in exchange for their belongings. The children there acquired, usually mutilated, are in their new home in order to prepare for access to the Peronist education program taught in only 10 state institutes.",0.872,/1AQIdoIhIlIF6FpJw5hXoAIByJe.jpg,"[{'id': 114493, 'logo_path': None, 'name': 'Horno Producciones', 'origin_country': ''}]","[{'iso_3166_1': 'AR', 'name': 'Argentina'}]",2010-04-29,0.0,85.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,She came from far away. She was blond. She was pretty. She was good...,El hada buena - Una fábula peronista,0.0,5.0,1.0,
tt0455407,0.0,/6SuxHL3Ug0GfluH9983KkrCSKHo.jpg,,20000000.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",,29427.0,en,The Crazies,Four friends find themselves trapped in their small hometown after they discover their friends and neighbors going quickly and horrifically insane.,22.213,/ggtG9DZELyTtM2Y0DRJDOJa5iP8.jpg,"[{'id': 4916, 'logo_path': None, 'name': 'Penn Station Entertainment', 'origin_country': ''}, {'id': 6735, 'logo_path': '/pAQW38WU8ychBvYU2aGPTEbynEN.png', 'name': 'Participant', 'origin_country': 'US'}, {'id': 12807, 'logo_path': '/i1TyJLN5V53V6IKbugEzwM3tMvw.png', 'name': 'Overture Films', 'origin_country': 'US'}, {'id': 6736, 'logo_path': '/cdCAYeb3K3Ajhn1tfXHPSfT1KzB.png', 'name': 'Imagenation Abu Dhabi FZ', 'origin_country': 'AE'}, {'id': 838, 'logo_path': '/tcW3UqV46Mdq6GyaS1ydEDocEDF.png', 'name': 'Paramount Vantage', 'origin_country': 'US'}]","[{'iso_3166_1': 'AE', 'name': 'United Arab Emirates'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-02-26,54956140.0,101.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Fear Thy Neighbor,The Crazies,0.0,6.245,1863.0,R
tt0457591,0.0,,,0.0,[],,237767.0,es,Memorias del desarrollo,"An intellectual leaves the Cuban revolution and 'underdevelopment' behind only to find himself at odds with the ambiguities of his new life in the 'developed' world. A portrait of alienation, of an outsider with no clear-cut politics or ideology. A stranger in a strange land struggling with old age, sexual desire and ultimately the impossibility for the individual to belong in any society. The film's narrative is a collage of flashbacks, daydreams, and hallucinations comprising live-action, animation, and newsreel footage assembled to suggest the way personal memory works, subjectively and emotionally.",0.6000000000000001,,[],"[{'iso_3166_1': 'CU', 'name': 'Cuba'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-11-26,0.0,113.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,Exiled from the world,Memories of Overdevelopment,0.0,5.8,4.0,
tt0460778,0.0,/91oSmzwbaeXJ3hlAwvNXUT4v76p.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",http://www.drunkboat.com/,76820.0,en,Drunkboat,"After twenty years of broken bottles and empty hallways, Mort Gleason witnesses his nephew Moo being beaten while in a drunken stupor. The short contact with family brings Mort back to what are left of his senses and he returns to the last home he remembers in Chicago. His sister Eileen lives in their family home now with her sixteen year old son, Abe. Her older son Moo, the now missing nephew, helped spark Mort's return to his family. Three, four, five weeks pass as Mort waits outside his home and makes a tenuous re-entry into family life. Abe dreams of a sailboat and distant horizons. He saves money and sees an advertisement for the Kathy II. He and his friend calculate a way to buy the vessel from two unscrupulous rogues who make ends meet wholesaling liquor and operating a sometime boatyard.",1.388,/yUyuKgCOlSZJKmXlU7dzJExJ8kd.jpg,"[{'id': 38532, 'logo_path': None, 'name': 'Left Bank Films', 'origin_country': ''}, {'id': 38533, 'logo_path': None, 'name': 'Drunkboat Chicago LLC', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-10-08,0.0,98.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Drunkboat,0.0,5.1,14.0,PG-13
tt0462516,0.0,/azCzqyoT1uOWH3LOzIRj5T48qju.jpg,,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,27492.0,en,Satan Hates You,"Two demons try to claim the souls of an unemployed alcoholic and a pregnant, cocaine-snorting, pill-popping teenager while heavenly missionaries try and set the damned heroes on the path of redemption.",1.348,/d8bqfIEEEt9HhScKEoci9x1GXAe.jpg,"[{'id': 1360, 'logo_path': '/lqVvISZwlXQpEl27erWszcPdPsR.png', 'name': 'Glass Eye Pix', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-12-26,0.0,94.0,[],Released,God loves you.,Satan Hates You,0.0,4.0,6.0,
tt0463311,0.0,/pFwFHYPXdP1RsJfKN6ZPhkPDYNK.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}]",,63699.0,pt,Federal,"Brasília. Vital is a Brazilian federal police deputy who leads a special investigation group that aims to capture the international drug trafficker Beque Batista. Three other officers make up the group: Dani, Rock and Lua. In parallel, Vital need to take care of Leila, his pregnant wife, and does everything so she does not participate in the violent world in which he lives.",1.82,/g4zgHAu2GGU5BiMTUwrpBRVad9L.jpg,[],"[{'iso_3166_1': 'BR', 'name': 'Brazil'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'CO', 'name': 'Colombia'}]",2010-10-29,0.0,92.0,"[{'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",Released,,Federal,0.0,4.7,27.0,
tt0464154,0.0,/r1qHFpAJ1HZZm5CuFHw5zhgufMB.jpg,"{'id': 104830, 'name': 'Piranha 3D Collection', 'poster_path': '/saX8LYerNYcbsEfjoq2s6jLUjJS.jpg', 'backdrop_path': '/6FzU0eEVXOizfDEdJUlaCEt2t3m.jpg'}",24000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",http://www.piranha-3d.com,43593.0,en,Piranha 3D,"Each year the population of sleepy Lake Victoria, Arizona explodes from 5,000 to 50,000 residents for the annual Spring Break celebration. But then, an earthquake opens an underwater chasm, releasing an enormous swarm of ancient Piranha that have been dormant for thousands of years, now with a taste for human flesh. This year, there's something more to worry about than the usual hangovers and complaints from locals, a new type of terror is about to be cut loose on Lake Victoria.",40.255,/9651UNV3Mj45IOYCD9vlxFpYiw0.jpg,"[{'id': 308, 'logo_path': '/e8F3mQM7DkJ5SfYYDp8FYzPBOGX.png', 'name': 'The Weinstein Company', 'origin_country': 'US'}, {'id': 2995, 'logo_path': None, 'name': 'Atmosphere Entertainment MM', 'origin_country': 'US'}, {'id': 7332, 'logo_path': None, 'name': 'Chako Film Company', 'origin_country': ''}, {'id': 7405, 'logo_path': '/rfnws0uY8rsNAsrLbx3gEIcYXx3.png', 'name': 'Dimension Films', 'origin_country': 'US'}, {'id': 18524, 'logo_path': None, 'name': 'Intellectual Properties Worldwide', 'origin_country': ''}, {'id': 22596, 'logo_path': None, 'name': 'Aja / Levasseur Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-08-20,83188165.0,88.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,There's something in the water.,Piranha 3D,0.0,5.39,2009.0,R
tt0469094,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,39028.0,en,Harlem Hostel,Friends from Queens decide to move into a run down Harlem brownstone ultimately converting it into an illegal youth hostel in order to make ends meet.,0.842,,"[{'id': 120074, 'logo_path': None, 'name': 'Mira Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-02-12,0.0,82.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Harlem Hostel,0.0,0.0,0.0,NR
tt0473075,0.0,/dnOrJdHW697UvKvtX4lYVasomBu.jpg,,200000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",https://movies.disney.com/prince-of-persia-the-sands-of-time,9543.0,en,Prince of Persia: The Sands of Time,"A rogue prince reluctantly joins forces with a mysterious princess and together, they race against dark forces to safeguard an ancient dagger capable of releasing the Sands of Time – gift from the gods that can reverse time and allow its possessor to rule the world.",37.388,/lkp1GFmWyf7k2WKvKIQuuGyichI.jpg,"[{'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}, {'id': 130, 'logo_path': '/c9dVHPOL3cqCr2593Ahk0nEKTEM.png', 'name': 'Jerry Bruckheimer Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-05-19,336365676.0,116.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Defy the Future,Prince of Persia: The Sands of Time,0.0,6.261,6347.0,PG-13
