imdb_id,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,certification
tt14342928,0.0,/zh1ZvPgLkgQ8w2ngppOw6lVUL3g.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,670404.0,ja,駅までの道をおしえて,"A young girl, Sayaka, develops a heartwarming friendship with an old man named Hasu. Based on an award-winning novel by Ijuin Shizu.",1.398,/6rlojwEeWPayx9KD5gjbeuuBISV.jpg,"[{'id': 59118, 'logo_path': '/9nTCEBgGaaI5swkv8gy2vny0Mb5.png', 'name': 'Kodansha', 'origin_country': 'JP'}, {'id': 12541, 'logo_path': None, 'name': 'Q-Tec', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2019-10-18,0.0,125.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Show Me the Way to the Station,0.0,6.667,3.0,
tt14367072,0.0,/tmvnESYgQQQZ3CobFzmMdVe5mkn.jpg,,0.0,[],,576907.0,ja,夜のそと,Brooding outsider Mikiro catches Sotoko just as she reaches a breaking point in her claustrophobic rural life. Their encounter introduces an eroticism with a violent edge that threatens to slash apart her toxic marriage with the abusive Atsuya and his web of small town corruption.,0.6000000000000001,/vj0UyoZjcF3EddAyVCFvCTy4pHH.jpg,"[{'id': 53391, 'logo_path': '/7aPeLmQjH1EFhqAXWLyyxZ535QA.png', 'name': 'Tokyo University of the Arts', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2019-01-26,0.0,93.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,IT'S NONE OF YOUR BUSINESS.,Beyond the Night,0.0,0.0,0.0,
tt14422648,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,600235.0,zh,不能自拔,"Eight characters, trapped inside surreal spaces.",0.601,/uJy8r989IRK20cAEVp7F22B17il.jpg,"[{'id': 98651, 'logo_path': None, 'name': 'Redflag Film', 'origin_country': ''}]","[{'iso_3166_1': 'CN', 'name': 'China'}]",2019-05-06,0.0,82.0,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,The The,0.0,0.0,0.0,
tt14425000,0.0,/izgGD74FHY5FGRCxq8Uor7Age0u.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,589713.0,ko,아무도 없는 곳,"Chang-seok's marriage failed. He left his wife and came back to South Korea. He is about to publish a novel based on his own experience. He meets various people, including Mi-young, Yoo-jin, Sung-ha and Ju-eun. Upon meeting these people, Chang-seok changes his mind and starts weaving yet another story.",7.857,/2ye3wbYECwfTm6pRpDiaZGYLXE3.jpg,"[{'id': 34217, 'logo_path': '/48h1xtqNLfHHalF8UNrZdQxSdZI.png', 'name': 'Jeonju International Film Festival', 'origin_country': 'KR'}, {'id': 142745, 'logo_path': None, 'name': 'Vol Media', 'origin_country': 'KR'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2021-03-31,0.0,83.0,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,,Shades of the Heart,0.0,5.3,6.0,
tt14507336,0.0,/q22KAOXLnW6y3HW7g7KkRsLKoao.jpg,,10000.0,"[{'id': 10402, 'name': 'Music'}]",,972676.0,en,Tech Week,"In this movie musical, Peter, a volunteer at a musical theater company, becomes embroiled in the magical world of musical theater during a production's tech week.",0.6000000000000001,/3sFopb89qrToOMqTEHBbBtQ0LXH.jpg,"[{'id': 174909, 'logo_path': None, 'name': 'Hand H Productions', 'origin_country': ''}]",[],2019-10-10,0.0,97.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The Curtain Never Closes,Tech Week,0.0,0.0,0.0,
tt1478839,0.0,/96sS0woEzf0zFSWjHVblOhsBfGd.jpg,,18000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",https://foxmovies.com/movies/the-art-of-racing-in-the-rain,522924.0,en,The Art of Racing in the Rain,"A family dog – with a near-human soul and a philosopher's mind – evaluates his life through the lessons learned by his human owner, a race-car driver.",38.903,/mi5VN4ww0JZgRFJIaPxxTGKjUg7.jpg,"[{'id': 333, 'logo_path': '/5xUJfzPZ8jWJUDzYtIeuPO4qPIa.png', 'name': 'Original Film', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}, {'id': 121671, 'logo_path': None, 'name': 'Shifting Gears Productions', 'origin_country': ''}, {'id': 711, 'logo_path': '/tEiIH5QesdheJmDAqQwvtN60727.png', 'name': 'Fox 2000 Pictures', 'origin_country': 'US'}, {'id': 1708, 'logo_path': None, 'name': 'Starbucks Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-08-08,33766787.0,109.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,Meet the dog who will show the world how to be human,The Art of Racing in the Rain,0.0,8.202,1309.0,PG
tt1482457,0.0,/rReWnqt47RtqTDheOCx1d1bXAO0.jpg,,600000.0,"[{'id': 27, 'name': 'Horror'}]",,592786.0,en,The Dead Ones,"For four outcast teens, summer detention means being assigned to clean their high school after a horrific incident. But they are not alone; a macabre gang wearing guises of The Four Horsemen Of The Apocalypse - Famine, Pestilence, War and Death - has locked them inside and is hunting them through the school's ravaged hallways. As the four students battle to survive, each must confront the supernatural echoes of past traumas they have struggled to forget - and may be condemned to relive.",1.948,/mLpxIkjIFTrCQFLItNdGMqOKauR.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2020-09-18,0.0,73.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"Four horsemen, high school, gang, students",The Dead Ones,0.0,5.1,7.0,R
tt1488606,0.0,/s9I2LmQMYCanl6DvC3X1AOHs2r8.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 12, 'name': 'Adventure'}]",http://www.netflix.com/triplefrontier,399361.0,en,Triple Frontier,"Struggling to make ends meet, former special ops soldiers reunite for a high-stakes heist: stealing $75 million from a South American drug lord.",29.087,/aBw8zYuAljVM1FeK5bZKITPH8ZD.jpg,"[{'id': 507, 'logo_path': '/aRmHe6GWxYMRCQljF75rn2B9Gv8.png', 'name': 'Atlas Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-03-06,0.0,125.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",Released,You can’t go this far without crossing every line,Triple Frontier,0.0,6.294,2910.0,R
tt14888860,0.0,/8NEvnVKeGMLEXG45MMNqxJLcM4y.jpg,"{'id': 925155, 'name': 'Demon Slayer: Kimetsu no Yaiba Collection', 'poster_path': '/q8wplgnax24RuOlUnDBT0hIZ2tr.jpg', 'backdrop_path': '/oHx043lHsysn8klll1nPvKMBHLf.jpg'}",0.0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]",,820232.0,ja,鬼滅の刃 兄妹の絆,"Tanjiro finds his family slaughtered and the lone survivor, his sister Nezuko Kamado, turned into a Demon. To his surprise, however, Nezuko still shows signs of human emotion and thought. Thus begins Tanjiro's journey to seek out the Demon who killed their family and turn his sister human again. A recap film of Kimetsu no Yaiba, covering episodes 1-5 with extra footage.",110.312,/vJUDoYNNKvBqbEPUskgvzPXGEFz.jpg,"[{'id': 5887, 'logo_path': '/m6FEqz8rQECnmfjEwjNhNAlmhCJ.png', 'name': 'ufotable', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2019-03-29,0.0,105.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Demon Slayer: Kimetsu no Yaiba Sibling's Bond,0.0,7.912,165.0,PG-13
tt1489887,0.0,/cheDSO3mYmsAFQlRM91o7MK6Wcc.jpg,,6000000.0,"[{'id': 35, 'name': 'Comedy'}]",https://annapurna.pictures/film/booksmart/,505600.0,en,Booksmart,"Two academic teenage superstars realize, on the eve of their high school graduation, that they should have worked less and played more. Determined to never fall short of their peers, the girls set out on a mission to cram four years of fun into one night.",19.12,/micaVOa1UZsdzs4fKGA67ZMGOzc.jpg,"[{'id': 13184, 'logo_path': '/pfUB1a62jSMIqp4Xmaq6z2cgW0B.png', 'name': 'Annapurna Pictures', 'origin_country': 'US'}, {'id': 77152, 'logo_path': '/dKwI9lYFR9tHRHnut7P52gIl3Sb.png', 'name': 'Gloria Sanchez Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-05-24,24849029.0,102.0,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,Getting straight A's. Giving zero F's.,Booksmart,0.0,7.054,2393.0,R
tt14937328,0.0,/drmEwjk9MQidHlSmfk0g1OEANMc.jpg,,0.0,[],https://www.fisforfuture.com/,711866.0,ja,ミは未来のミ,"Instead of worrying about his future, Takuya aimlessly spends his time with his high school classmates. After a tragic accident, he decides to keep a promise that he made a long time ago: His friend’s porn collection must disappear before his parents find it!",0.716,/vJh2LYqrEBFatfmNx3whhHzInsn.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2020-10-07,0.0,60.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,F Is For Future,0.0,2.0,1.0,
