imdb_id,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,certification
tt10004368,0.0,/dvU00JQ3LDPT2uoi2gvhcj06zeK.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,736225.0,pl,Jak najdalej stąd,"Ola sets off to Ireland to bring her father's body back to Poland after he dies in a building site accident. But never mind her dad, Ola wants to know if he had saved money for the car he had promised her. Dealing with foreign bureaucracy in her own streetwise way, Ola will get to know her father.",2.178,/9x8JBZSGQK4UNVh7W6sfjrLJu72.jpg,"[{'id': 10826, 'logo_path': '/nnXr9tDsIU7uGjVOFrjsSK2jYuY.png', 'name': 'Akson Studio', 'origin_country': 'PL'}, {'id': 152669, 'logo_path': None, 'name': 'MK1 Productions', 'origin_country': ''}, {'id': 6480, 'logo_path': '/qJUUNzFYXNUDaisssBTV3Zdki9R.png', 'name': 'TVP', 'origin_country': 'PL'}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'PL', 'name': 'Poland'}]",2020-09-25,0.0,98.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Polish', 'iso_639_1': 'pl', 'name': 'Polski'}]",Released,Growing up is a tearful business,I Never Cry,0.0,7.1,24.0,
tt10004456,0.0,/1iV8PRH9LwWI8IrFZxleDlHob5k.jpg,,0.0,"[{'id': 878, 'name': 'Science Fiction'}]",,928088.0,es,El Camino,"In order to sustain his family, a troubled pilot accepts one last crooked deal to transport a dangerous cargo inside his spaceship.",0.6000000000000001,/lt3MpgSZdFu11Tx4EpmDfJsyprn.jpg,"[{'id': 168107, 'logo_path': '/opCVTfYXXtWn6q8vo4KIjtvcBjj.png', 'name': 'Darkframe Digital', 'origin_country': 'MX'}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",2020-09-03,0.0,14.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,El Camino,0.0,5.7,3.0,
tt10006160,0.0,/uYJsnYb57C2W7PacjRVaUcn8yYf.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",,660134.0,el,Kala Azar,"A young couple employed by a pet crematorium finds fulfilment in respectfully removing cadavers. Their love blossoms in an environment where the boundaries between human and animal are fading. When they hit a stray dog, their relationship starts to derail.",1.795,/6WS6GW5mSrAUscudpiWWDm1hqOs.jpg,"[{'id': 43565, 'logo_path': '/hNAOu2cYkKP0S0BTKaGoKmp93om.png', 'name': 'SNG Film (Studio Nieuwe Gronden)', 'origin_country': 'NL'}, {'id': 76888, 'logo_path': '/tnok3cb8Ka10Y8mR8HgrXoZgySl.png', 'name': 'Heretic', 'origin_country': 'GR'}, {'id': 7254, 'logo_path': '/x5m947rMvwJbNpoGil5W76dIJjB.png', 'name': 'Greek Film Centre', 'origin_country': 'GR'}]","[{'iso_3166_1': 'GR', 'name': 'Greece'}, {'iso_3166_1': 'NL', 'name': 'Netherlands'}]",2020-08-20,0.0,90.0,"[{'english_name': 'Greek', 'iso_639_1': 'el', 'name': 'ελληνικά'}]",Released,,Kala azar,0.0,3.769,13.0,
tt10011228,0.0,/tdoqtxyeZLZUd12kZnUhnDvl8Q2.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",,660335.0,en,Hunted,A woman flees two serial killers who are hot on her heels in a forest.,8.711,/ytCQyuhipANedA1to4EKAOv10xv.jpg,"[{'id': 87032, 'logo_path': '/71mp8rPAXpFdEOrcCUetcui3WUC.png', 'name': 'Kidam', 'origin_country': 'FR'}, {'id': 53509, 'logo_path': '/xmJMAss7BDsQPvODjYkDQKiNhUX.png', 'name': 'Wrong Men', 'origin_country': 'BE'}, {'id': 45732, 'logo_path': '/Lp13ZZW7Gc3syx1J2DdqAoU0dT.png', 'name': 'Savage Productions', 'origin_country': 'IE'}, {'id': 184160, 'logo_path': None, 'name': 'Charade Films', 'origin_country': ''}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IE', 'name': 'Ireland'}]",2021-02-03,0.0,87.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Only the savage survive,Hunted,0.0,6.304,156.0,
tt10019108,0.0,/f3IyeNjIuOXJqT3gsqoVTmiTKqL.jpg,,0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,745589.0,fr,Villa Caprice,"Famous lawyer, Luc Germon adds Gilles Fontaine, one of the most powerful bosses in France, to his clients. He is suspected of having acquired a magnificent property, Villa Caprice, under questionable conditions.",5.053,/ka3xS8EVSEYtESJnROIxHKgwa2M.jpg,"[{'id': 26568, 'logo_path': None, 'name': 'JPG Films', 'origin_country': 'FR'}, {'id': 19037, 'logo_path': '/tceh2aAORA5JxIZSLQ1GkzTBZDL.png', 'name': 'uMedia', 'origin_country': 'BE'}, {'id': 22127, 'logo_path': '/lgkXXc4hyHH6WqVMJVUFrhFIjm5.png', 'name': 'uFund', 'origin_country': 'BE'}, {'id': 208, 'logo_path': '/bxQYlRhQu6nbohBEL0SWz8xIAGy.png', 'name': 'Bac Films', 'origin_country': 'FR'}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2021-06-02,0.0,103.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Villa Caprice,0.0,5.526,39.0,
tt10021582,0.0,/r6tqkiTD2NfKC9mKD4JfKuBLA1M.jpg,,0.0,"[{'id': 27, 'name': 'Horror'}]",,722722.0,en,A Deadly Legend,"Joan Huntar, a real estate developer, buys an old summer camp. However, the property has a dark history of supernatural worship and human sacrifice. A celebration weekend turns deadly when construction uncovers the mythical Stonehenge of America. Deadly spirits are awakened and kill to gain control of this supernatural gateway. Unable to escape, Joan and her family must fight for survival and defeat the spirits from beyond.",2.394,/xHAwesZ77NLVbC9WljSS9OrRB40.jpg,[],[],2020-07-24,0.0,80.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,No life will be spared.,A Deadly Legend,0.0,2.7,3.0,
tt10022726,0.0,/eCCW2R57bFg9uDRWmslgh3kgWVN.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,662169.0,en,Sweet Face,"Nkem eventually gets pregnant and 5 months into the pregnancy they are told by their doctor that their unborn baby has a congenital disorder (down syndrome) from a chromosome defect which was discovered after an ultrasound scan is carried out. They are distraught by this bad news and are torn between keeping their baby or getting rid of it. They decide to terminate their fetus having in mind that they have enough chances of having more babies. After the termination of their baby Nkem suddenly realizes she has made the worst mistake of her life and this affects their marriage drastically. Tobi is at the verge of losing his mind, Tobi tries his best to help her through this, but all to no avail, he slowly drowns in pain. Apparently the decision they have made will reshape the rest of their lives.",0.6000000000000001,/yqNVHL6A1ZVCmQJxmS89PuRpcmX.jpg,[],"[{'iso_3166_1': 'NG', 'name': 'Nigeria'}]",2020-01-01,0.0,84.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Sweet Face,0.0,0.0,0.0,
tt10023024,0.0,/ksAq2UdXkTHDzdKtUcWTYjKOSqs.jpg,,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,590403.0,hi,लव आज कल,"When professional ambitions clash with personal feelings for a modern-day couple, a love story from a bygone era may offer some wisdom.",3.983,/ntjCPc4ndgjglrjP7kfrWFBsm04.jpg,"[{'id': 86699, 'logo_path': None, 'name': 'Maddock Films', 'origin_country': 'IN'}, {'id': 84618, 'logo_path': None, 'name': 'Window Seat Films', 'origin_country': ''}, {'id': 7294, 'logo_path': '/kK4PRgceWp9KNrycD8xx8seWxYU.png', 'name': 'Reliance Entertainment', 'origin_country': 'IN'}, {'id': 115477, 'logo_path': '/cKaCX313MdBe0WIv5Xc5ON2JTuq.png', 'name': 'Jio Studios', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2020-02-14,0.0,141.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Love Aaj Kal,0.0,5.563,32.0,
tt10023150,0.0,/wbJFtHk4xvLH1YAHL2X9tt01ffo.jpg,,10854516.0,"[{'id': 35, 'name': 'Comedy'}]",,601297.0,fr,Mon cousin,"Pierre is the highly successful CEO of a large family-owned company. Before signing the deal of the century, he has to settle one last formality: obtain the signature of his cousin Adrien who owns 50% of his firm. This sweet, idealistic dreamer, who makes one blunder after another, is so happy to see Pierre again that he wants to spend time with him and delay the moment of signing. So Pierre has no choice but to take his cousin with him on a turbulent business trip during which his patience will be put to the test.",6.606,/wRGGPn8iukAYqCwbqMyw60DH6KV.jpg,"[{'id': 616, 'logo_path': '/aeBPwUMUqIOFnt3Fxv9fC91hBuq.png', 'name': 'Eskwad', 'origin_country': 'FR'}, {'id': 356, 'logo_path': '/tSJvuFaLIp7l0ONLUiAHA61GbXu.png', 'name': 'TF1 Films Production', 'origin_country': 'FR'}, {'id': 19037, 'logo_path': '/tceh2aAORA5JxIZSLQ1GkzTBZDL.png', 'name': 'uMedia', 'origin_country': 'BE'}, {'id': 22127, 'logo_path': '/lgkXXc4hyHH6WqVMJVUFrhFIjm5.png', 'name': 'uFund', 'origin_country': 'BE'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2020-09-30,2982559.0,107.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,My Cousin,0.0,5.435,93.0,
tt10023172,0.0,/vZDACOEHE024r3Dd3TaKlqKrRco.jpg,,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,526811.0,fr,Passion simple,"A man and a woman are brought together by chance for several months. He is younger than she is, married, Russian, officially a diplomat stationed in Paris. She is a beautiful teacher and researcher, with her feet firmly on the ground. The film follows the evolution of their love, from the beginning to end.",38.531,/ezSCLw2xy2OqL63Dx7zoHlj177v.jpg,"[{'id': 12389, 'logo_path': '/6yilbEvoHtPcTb4LwAueAq091iT.png', 'name': 'Les Films Pelléas', 'origin_country': 'FR'}, {'id': 3040, 'logo_path': None, 'name': 'Versus Production', 'origin_country': 'BE'}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2021-01-14,75167.0,99.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Simple Passion,0.0,4.9,40.0,
tt10027720,0.0,/7wKbepu3v4RlvTL1tAeTBsZRaRL.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",https://www.ringoleviofilm.com,738106.0,en,Ringolevio,"Ada, a reserved young woman with a passion for entomology, travels north with Marissa, her free-spirited musician girlfriend. She's finally meeting the three brothers who helped raise Marissa: the paternal Ozzie, sensitive Arthur, and wild child Wren. As Marissa and her kin settle into their familial dynamics, Ada finds herself on the outside looking in. Desperate to make a good impression over the course of a weekend packed with fun and frivolity, Ada instead struggles to find common ground, opening fissures in the one relationship she needs the most.",2.226,/6uGSZh8WASnqK81lktXegex5syz.jpg,"[{'id': 156637, 'logo_path': '/v1QIO4cD0Om2aWtTaaXQC5AhUCw.png', 'name': 'Two Scoops Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2020-08-31,0.0,82.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Ringolevio,0.0,3.5,2.0,NR
tt10032266,0.0,/naw9aabCwnbPBuQ9mSBVK6gQhFz.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",https://www.gumfilms.com/projects/asia,694843.0,he,אסיה,Asia is the single mother of 17-year-old Vika. Vika's deteriorating health urges Asia to finally find her voice as a mother and to embrace and cherish their time together.,2.012,/sCgC83vzK9eiY0JZGirYp7RMkjs.jpg,"[{'id': 30548, 'logo_path': '/fhEW7yZza3JZ4AXD9n9jsNbOXIc.png', 'name': 'Gum Films', 'origin_country': 'IL'}]","[{'iso_3166_1': 'IL', 'name': 'Israel'}]",2021-04-01,0.0,85.0,"[{'english_name': 'Hebrew', 'iso_639_1': 'he', 'name': 'עִבְרִית'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Asia,0.0,5.346,13.0,
tt10039354,0.0,/h83pE4BdRsDJ2YBv76iohpWxslR.jpg,"{'id': 324909, 'name': 'LasseMajas Detektivbyrå (samling)', 'poster_path': None, 'backdrop_path': None}",0.0,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",,617960.0,sv,LasseMajas Detektivbyrå - Tågrånarens hemlighet,Lasse and Maja have had their detective agency shut down by the police chief when a customer ask for help to prove her father is innocent of the train robbery he was convicted of. Lasse and Maja now see their great chance to show off.,1.422,/2EB9pmGLsNfONVZQIXsDWPeUEU5.jpg,"[{'id': 2801, 'logo_path': '/bswb1PLLsKDUXMLgy42bZtCtIde.png', 'name': 'Film i Väst', 'origin_country': 'SE'}, {'id': 2999, 'logo_path': '/zGSqFee9aDgDuLD6vcs2mcJUem4.png', 'name': 'SVT', 'origin_country': 'SE'}, {'id': 6181, 'logo_path': '/eaQ7or8IoEmPfgmQiU2C5lVZkxS.png', 'name': 'SF Studios', 'origin_country': 'SE'}]","[{'iso_3166_1': 'SE', 'name': 'Sweden'}]",2020-02-07,0.0,82.0,"[{'english_name': 'Swedish', 'iso_639_1': 'sv', 'name': 'svenska'}]",Released,,JerryMaya's Detective Agency - The Secret of the Train Robber,0.0,6.8,5.0,
tt10039524,0.0,/m7fSEjYAB46U9p4xYQ02JF0znKO.jpg,,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,653670.0,en,Luxor,"When British aid worker Hana returns to Luxor, a sleepy city on the banks of the Nile, she comes across Sultan, a talented archeologist and former lover. As she wanders, haunted by the familiar place, she struggles to reconcile the choices of the past with the uncertainty of the present.",4.009,/cCsC9M49KB2x7VtcO7hK8UlXeCo.jpg,"[{'id': 34320, 'logo_path': '/wiYuQiEr15YGdedQP1h9vzsGXVf.png', 'name': 'Film Clinic', 'origin_country': 'EG'}, {'id': 77941, 'logo_path': '/bf4n8o2RNnjxpyMxYtcckoh5oXY.png', 'name': 'Front Row Filmed Entertainment', 'origin_country': 'AE'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'EG', 'name': 'Egypt'}, {'iso_3166_1': 'AE', 'name': 'United Arab Emirates'}]",2020-10-10,0.0,85.0,"[{'english_name': 'Arabic', 'iso_639_1': 'ar', 'name': 'العربية'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Luxor,0.0,6.196,28.0,
tt10042622,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,827698.0,en,They Who Surround Us,An Ukrainian farmer living in Alberta loses his wife in a tragic accident. Guilt and grief send him into an emotional spiral where mysterious and inexplicable events force him to relive traumatic incidents from his childhood in Ukraine.,2.7520000000000002,/htUgFrUHVYbULea9Sa3OBmupiY2.jpg,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2020-10-06,0.0,92.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Ukrainian', 'iso_639_1': 'uk', 'name': 'Український'}]",Released,The story of one man's struggle to carry on after tragedy strikes his family.,They Who Surround Us,0.0,5.0,3.0,
tt10043458,0.0,/vv4mWJWKIHO3JP1e9lUMqkSASPd.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,802927.0,es,El Suspiro del silencio,"Set in the coffee fields of Latin America, the movie unfolds through the eyes of Josefina Moreno, an 18 year-old coffee picker, with a rare and amazing sense of smell.",0.66,/4kNaCSU3qTgZgAAHU5keQcbhw93.jpg,[],"[{'iso_3166_1': 'SV', 'name': 'El Salvador'}]",2021-09-02,0.0,93.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,"In her silence her tragedy, in her palate her rebirth.",The Whisper of Silence,0.0,2.0,1.0,
tt10044040,0.0,/ybewgdqXg9i1uF7EDTTBKfQcfzU.jpg,,0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 10770, 'name': 'TV Movie'}]",https://www.mylifetime.com/movies/revenge-for-daddy,687404.0,en,Revenge for Daddy,"When Lisa’s father is killed in a hit and run, we discover that he has a secret daughter from his first marriage. Her name is Marie and she is a convicted murderer, out on early release from prison, and driven by a single purpose–revenge. Living under a secret identity as Bethany, Marie has connived her way to living and working close to Lisa, lurking and planning her revenge as payment for the life she feels cheated out of–a life she feels their father unfairly gave to Lisa. Marie has set a deadly trap for Lisa to take back what she is owed, leaving Lisa, her mother and their friends to fight for their lives against the murderous sister she never knew.",3.675,/uojfc1kwW3uB3UBN2dZhmGGdiOz.jpg,"[{'id': 92019, 'logo_path': None, 'name': 'Creative Arts Entertainment Group', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2020-03-19,0.0,83.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,There's no escaping family secrets,Revenge for Daddy,0.0,4.125,8.0,
tt10044182,0.0,/jHhyomGdc5Mk7fn93wO1ktHrMnC.jpg,,646955.0,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,531900.0,tl,Block Z,"A pre-med student and her friends encounter the death of a patient that exhibited symptoms of rabies. They are soon faced with an even bigger problem as their patient comes back from the dead and infects the people on campus, causing a lockdown and trapping the students inside.",2.304,/n6jAasaOFvg0LNEpx7tLr5gVAEP.jpg,"[{'id': 4676, 'logo_path': '/fu7gOKwS2l2fiFlEQFamITFEWDk.png', 'name': 'Star Cinema – ABS-CBN Film Productions', 'origin_country': 'PH'}, {'id': 123859, 'logo_path': None, 'name': 'Keep Filming', 'origin_country': ''}, {'id': 15810, 'logo_path': '/9GKYJ0DPhTk6aJt1mrXho45IBpU.png', 'name': 'PelikulaRED', 'origin_country': 'PH'}]","[{'iso_3166_1': 'PH', 'name': 'Philippines'}]",2020-01-29,709452.0,101.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Tagalog', 'iso_639_1': 'tl', 'name': ''}]",Released,,Block Z,0.0,8.0,8.0,NR
