imdb_id,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,certification
tt0280030,0.0,/m6IJUn59uIJS2Jabl7thiYtKi8o.jpg,"{'id': 55422, 'name': 'Peter Pan Collection', 'poster_path': '/t0mINaIut2aDKdGseQtC7UcbRNW.jpg', 'backdrop_path': '/AnhKboZjfeGuHI6qg7pp9RCesTF.jpg'}",20000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",,16690.0,en,Return to Never Land,"In 1940, the world is besieged by World War II. Wendy, all grown up, has two children; including Jane, who does not believe Wendy's stories about Peter Pan.",20.064,/wB3r2b8sxUZspqNyr8copMlt7se.jpg,"[{'id': 3475, 'logo_path': '/jTPNzDEn7eHmp3nEXEEtkHm6jLg.png', 'name': 'Disney Television Animation', 'origin_country': 'US'}, {'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-02-14,109862682.0,72.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The Classic Continues,Return to Never Land,0.0,6.484,2220.0,G
tt0280380,0.0,/tOvnFfUA3Gw5giKFXsqprvFz12b.jpg,,30000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,9039.0,en,Trapped,"When their daughter is kidnapped by experienced nappers, the Jennings turn the tables on this seemingly foolproof plan.",11.801,/4sujD0KP5O90TXAWrTjqDPBTnfQ.jpg,"[{'id': 191, 'logo_path': '/d5tPJd8jGLtJC5cp9NG0HeoTyoe.png', 'name': 'Senator Film', 'origin_country': 'DE'}, {'id': 278, 'logo_path': None, 'name': 'Propaganda Films', 'origin_country': ''}, {'id': 5, 'logo_path': '/wrweLpBqRYcAM7kCSaHDJRxKGOP.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-09-20,13414416.0,106.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,It was the perfect plan until she refused to be the perfect victim!,Trapped,0.0,6.189,514.0,R
tt0280438,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",,26225.0,en,Ash Wednesday,Ash Wednesday is set in the Manhattan of the early 1980's and is about a pair of Irish-American brothers who become embroiled in a conflict with the Irish Mob.,3.543,/sKyxf1nGw0iCIjXzlq6lIsVqq0g.jpg,"[{'id': 26468, 'logo_path': None, 'name': 'IFC Productions', 'origin_country': 'US'}, {'id': 10146, 'logo_path': '/xnFIOeq5cKw09kCWqV7foWDe4AA.png', 'name': 'Focus Features', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-10-11,0.0,99.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Ash Wednesday,0.0,5.461,38.0,R
tt0280460,0.0,/t6hPF1ufc47b8WNKkVxSgkwXjw0.jpg,,10000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,9034.0,en,The Banger Sisters,"In the late '60s, the self-proclaimed belles of the rock 'n' roll ball, rocked the worlds of every music legend whose pants they could take off -- and they have the pictures to prove it. But it's been more than two decades since the Banger Sisters earned their nickname -- or even laid eyes on each other. Their reunion is the collision of two women's worlds; one who's living in the past, and one who's hiding from it. Together they learn to live in the moment.",8.031,/bfXXqz4yvsHnQwwOSa23ASUaGXA.jpg,"[{'id': 43, 'logo_path': '/4RgIPr55kBakgupWkzdDxqXJEqr.png', 'name': 'Fox Searchlight Pictures', 'origin_country': 'US'}, {'id': 2605, 'logo_path': None, 'name': 'Gran Via Productions', 'origin_country': 'US'}, {'id': 71170, 'logo_path': None, 'name': 'The Cantillon Company', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-09-20,38068353.0,98.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Some friendships last forever... like it or not.,The Banger Sisters,0.0,5.544,227.0,R
tt0280477,0.0,/wCX4K0NZI5Xy9uRCtETzBQM1v2J.jpg,,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,14290.0,en,Better Luck Tomorrow,A group of over-achieving Asian-American high school seniors enjoy a power trip when they dip into extra-curricular criminal activities.,9.319,/alJULQQnuiYXjgVmj2EYgwXOcIn.jpg,"[{'id': 36550, 'logo_path': None, 'name': 'Cherry Sky Films', 'origin_country': ''}, {'id': 64344, 'logo_path': None, 'name': 'Day O Productions', 'origin_country': ''}, {'id': 129239, 'logo_path': None, 'name': 'Hudson River Entertainment', 'origin_country': ''}, {'id': 746, 'logo_path': '/kc7bdIVTBkJYy9aDK1QDDTAL463.png', 'name': 'MTV Films', 'origin_country': 'US'}, {'id': 129240, 'logo_path': None, 'name': 'Trailing Johnson Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2003-04-11,0.0,101.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Never underestimate an overachiever.,Better Luck Tomorrow,0.0,6.359,78.0,R
tt0280486,0.0,/9oLrsekWm3sfEGw5HOav6roW1h7.jpg,,70000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",,3132.0,en,Bad Company,"When a Harvard-educated CIA agent is killed during an operation, the secret agency recruits his twin brother.",14.088,/umu141mcfIEhRLgyQp7TWlGJFW.jpg,"[{'id': 11345, 'logo_path': '/xhnnHfsqEimD4r0QeUz3GSvcv73.png', 'name': 'Stillking Films', 'origin_country': 'CZ'}, {'id': 130, 'logo_path': '/c9dVHPOL3cqCr2593Ahk0nEKTEM.png', 'name': 'Jerry Bruckheimer Films', 'origin_country': 'US'}, {'id': 9195, 'logo_path': '/ou5BUbtulr6tIt699q6xJiEQTR9.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-06-07,65977295.0,116.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Two Mismatched Partners. One Messed Up Case!,Bad Company,0.0,5.46,699.0,PG-13
tt0280490,0.0,/tD6o7fUGS4MtseQi4W4rnhYRSZg.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",,16311.0,en,The Hard Word,"Three fraternal bank robbers, languishing in jail, discover a profitable (if not dodgy) way to spend their time. Crime can most certainly pay, if you ""know wot I mean?"" However when sex and greed rear-up between the good crims and the bad cops, the consequences are both bizarre and fatal.",5.386,/8VBfmU9y6rX2CdZzPHmZeOmXiLm.jpg,"[{'id': 1380, 'logo_path': '/y4JH9ncZJAFJGYWK84k1dmXnsw0.png', 'name': 'Australian Film Finance Corporation', 'origin_country': 'AU'}, {'id': 2857, 'logo_path': None, 'name': 'Wildheart Films', 'origin_country': ''}, {'id': 3174, 'logo_path': None, 'name': 'Alibi Films', 'origin_country': ''}, {'id': 11840, 'logo_path': '/8oyCRYf6ezxB5h8HJIPVG8JjzgL.png', 'name': 'Film Victoria', 'origin_country': 'AU'}, {'id': 2945, 'logo_path': None, 'name': 'Melbourne Film Office', 'origin_country': ''}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2002-05-30,0.0,102.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"In a word, they're gone",The Hard Word,0.0,5.319,35.0,R
tt0280491,0.0,/eMiRBwTf7wWyuGCrDI9yHKOoPH8.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,4107.0,en,Bloody Sunday,The dramatised story of the Irish civil rights protest march on January 30 1972 which ended in a massacre by British troops.,8.777,/oqdQMDJucR7R0ol0LFvzmqcDyEb.jpg,"[{'id': 14063, 'logo_path': '/b7od4dXpqSHIYQx5ykwjnzfKiNv.png', 'name': 'Granada Television', 'origin_country': 'GB'}, {'id': 1095, 'logo_path': None, 'name': 'Portman Entertainment Group', 'origin_country': ''}, {'id': 1898, 'logo_path': '/8ix6SGlJiyuUDxLBtY8E0PY2G7w.png', 'name': 'Fís Éireann/Screen Ireland', 'origin_country': 'IE'}, {'id': 2307, 'logo_path': None, 'name': ""Hell's Kitchen Films"", 'origin_country': ''}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2002-01-16,773228.0,107.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Irish', 'iso_639_1': 'ga', 'name': 'Gaeilge'}]",Released,,Bloody Sunday,0.0,7.27,283.0,R
tt0280590,0.0,/7P3VyWQTnZOYIQnk5seM0YQ9ucg.jpg,,50000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,2022.0,en,Mr. Deeds,"When Longfellow Deeds, a small-town pizzeria owner and poet, inherits $40 billion from his deceased uncle, he quickly begins rolling in a different kind of dough. Moving to the big city, Deeds finds himself besieged by opportunists all gunning for their piece of the pie. Babe, a television tabloid reporter, poses as an innocent small-town girl to do an exposé on Deeds.",24.203,/rtUGG5gfpsF3uI52pgkzwsSfVlB.jpg,"[{'id': 12, 'logo_path': '/mevhneWSqbjU22D1MXNd4H9x0r0.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 879, 'logo_path': None, 'name': 'Out of the Blue... Entertainment', 'origin_country': ''}, {'id': 5, 'logo_path': '/wrweLpBqRYcAM7kCSaHDJRxKGOP.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 878, 'logo_path': '/e2AZdsQdkhN0qJhoN4TMYiVPLyb.png', 'name': 'Happy Madison Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-06-28,171269535.0,96.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"Small town kid, big time right hook.",Mr. Deeds,0.0,5.843,2066.0,PG-13
tt0280605,0.0,/xYPvwq7XMQ28zbissZHVigFJZ2J.jpg,,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,22242.0,en,Dirty Deeds,"Set in 1960s Sydney, this is the story of an Australian gangster whose booming business, buoyed by the influx of U.S. soldiers in town for R&R during their tours in Vietnam, attracts the attention of first the Chicago mafia, and then their East Coast competitors.",6.543,/6uKBZXwvMvE3qs7AvCGUpXgfQXh.jpg,[],"[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",2002-07-18,0.0,110.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Dirty Deeds,0.0,5.567,33.0,
