imdb_id,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,certification
0,,,,,,,,,,,,,,,,,,,,,,,,,
tt0315642,0.0,/lD6lYulY6js9EAgUufh2ekNnCR4.jpg,,5200000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",,275269.0,hi,वज़ीर,"'Wazir' is a tale of two unlikely friends, a wheelchair-bound chess grandmaster and a brave ATS officer. Brought together by grief and a strange twist of fate, the two men decide to help each other win the biggest games of their lives. But there's a mysterious, dangerous opponent lurking in the shadows, who is all set to checkmate them.",7.872,/A5I6rAFG3rLborOF8BCcjs4EBcx.jpg,"[{'id': 12865, 'logo_path': None, 'name': 'Getaway Films Private Limited', 'origin_country': 'IN'}, {'id': 44164, 'logo_path': '/oZNzUp0YbfaKLaVTYghcnM4tYQv.png', 'name': 'Vinod Chopra Films', 'origin_country': 'IN'}, {'id': 44163, 'logo_path': None, 'name': 'Rajkumar Hirani Films', 'origin_country': 'IN'}, {'id': 3781, 'logo_path': None, 'name': 'Vidhu Vinod Chopra Productions', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2016-01-07,9200000.0,103.0,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,This new year make your best move,Wazir,0.0,6.627,110.0,PG-13
tt0376479,0.0,/fDxdfM4Qj2Qhc6EZYPyB3k4xatw.jpg,,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",http://www.americanpastoral.movie/,326285.0,en,American Pastoral,"Set in postwar America, a man watches his seemingly perfect life fall apart as his daughter's new political affiliation threatens to destroy their family.",16.339,/pgpMzdML9FUj3GpDU3LFi7AWbHQ.jpg,"[{'id': 72441, 'logo_path': None, 'name': 'TIK Films', 'origin_country': 'HK'}, {'id': 126, 'logo_path': '/kADPanRDkKTxncPXXVahvHPUvCj.png', 'name': 'Lakeshore Entertainment', 'origin_country': 'US'}, {'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-10-20,0.0,108.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A radically ordinary story.,American Pastoral,0.0,6.149,638.0,R
tt0443533,0.0,/iU9ij6jSQOJDPFnqBUPzEY2eOs6.jpg,,20000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",,410366.0,en,The History of Love,The story of a long-lost book that mysteriously reappears and connects an old man searching for his son with a girl seeking a cure for her mother's loneliness.,8.623,/nNA1Ut2neRVxYkyJeNQ2AZaJ7Lf.jpg,"[{'id': 837, 'logo_path': None, 'name': 'Oï  Oï  Oï Productions', 'origin_country': ''}, {'id': 6623, 'logo_path': '/qvtEf5tM9IAEJUUhX9EcBl12Fhr.png', 'name': 'Caramel Films', 'origin_country': 'CA'}, {'id': 12407, 'logo_path': '/g11ZDtSicimXi5MmwUznAsEomXZ.png', 'name': 'Panache Productions', 'origin_country': 'BE'}, {'id': 21515, 'logo_path': None, 'name': 'Compagnie Cinématographique', 'origin_country': ''}, {'id': 11191, 'logo_path': None, 'name': 'Libra Film', 'origin_country': 'RO'}, {'id': 62546, 'logo_path': None, 'name': '2.4.7. Films', 'origin_country': 'FR'}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'RO', 'name': 'Romania'}]",2016-11-09,0.0,134.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Yiddish', 'iso_639_1': 'yi', 'name': ''}]",Released,,The History of Love,0.0,6.471,86.0,
tt0470936,0.0,,,0.0,[],,532608.0,hy,"Tak erkir, tsurt dzmer","A tale of a man and a woman suffering near-absurd circumstances. Their narratives, recollections, imagination, dreams.",0.6000000000000001,/82QZeeAhoCip1eg2rx8fj4PZIja.jpg,[],[],2016-05-04,0.0,104.0,"[{'english_name': 'Armenian', 'iso_639_1': 'hy', 'name': ''}]",Released,,"Hot Country, Cold Winter",0.0,0.0,0.0,
tt0475290,0.0,/zIUigIht3f9osNGyleF6B3jBbl7.jpg,,22000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",http://www.hailcaesar-film.com/ww/,270487.0,en,"Hail, Caesar!","When a Hollywood star mysteriously disappears in the middle of filming, the studio sends their fixer to get him back.",18.872,/txvoksUbyxqvaOvDfEbwW5nEcmX.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 2092, 'logo_path': None, 'name': 'Mike Zoss Productions', 'origin_country': 'US'}, {'id': 10163, 'logo_path': '/16KWBMmfPX0aJzDExDrPxSLj0Pg.png', 'name': 'Working Title Films', 'origin_country': 'GB'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-02-05,63647656.0,106.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Lights. Camera. Abduction.,"Hail, Caesar!",0.0,5.913,3569.0,PG-13
tt0490215,0.0,/cC3K1blQJhDIKdE9GQrvrWtn6ju.jpg,,46000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",http://www.silencemovie.com/,68730.0,en,Silence,"Two Jesuit priests travel to seventeenth century Japan which has, under the Tokugawa shogunate, banned Catholicism and almost all foreign contact.",20.657,/x5T0cQDYws0xRBVG4Q3wpcrcmax.jpg,"[{'id': 22842, 'logo_path': '/waIZoO3pnB0VVCUVo8u6hqcYN9U.png', 'name': 'Waypoint Entertainment', 'origin_country': 'US'}, {'id': 23033, 'logo_path': None, 'name': 'Cappa Defina Productions', 'origin_country': ''}, {'id': 8870, 'logo_path': '/f2hj6ssc0KBRSafGnycnN5A1aGF.png', 'name': 'CatchPlay', 'origin_country': 'TW'}, {'id': 54537, 'logo_path': '/bnEmKVjVTD7hSqPMgeWuxHCRLyM.png', 'name': 'Fábrica de Cine', 'origin_country': 'MX'}, {'id': 86060, 'logo_path': None, 'name': 'SharpSword Films', 'origin_country': ''}, {'id': 23243, 'logo_path': None, 'name': 'Sikelia Productions', 'origin_country': 'US'}, {'id': 10405, 'logo_path': None, 'name': 'EFO Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}, {'iso_3166_1': 'TW', 'name': 'Taiwan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-12-22,23737523.0,161.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Sometimes silence is the deadliest sound.,Silence,0.0,7.118,2828.0,
tt0493076,0.0,/twio8SQ4gHB0j74nM7lHanCVyar.jpg,,0.0,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",,360389.0,en,Nina,The story of the late jazz musician and classical pianist Nina Simone including her rise to fame and relationship with her manager Clifton Henderson.,10.331,/2nU3l3NYaVVIaglkAvBtsXjdvmI.jpg,"[{'id': 61933, 'logo_path': None, 'name': 'Londinium Films', 'origin_country': ''}, {'id': 2650, 'logo_path': '/sDWe94w5fuyfgfRKc3N27CSJvsD.png', 'name': 'Ealing Studios', 'origin_country': 'GB'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-04-22,0.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Singer. Activist. Survivor. Legend.,Nina,0.0,5.316,79.0,
tt0775440,0.0,/pprNvcLi63ATKIGMipUwH0xQIJg.jpg,,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,168098.0,en,Cell,"When a strange signal pulsates through all cell phone networks worldwide, it starts a murderous epidemic of epic proportions when users become bloodthirsty creatures, and a group of people in New England are among the survivors to deal with the ensuing chaos after.",16.157,/c5N6Pw3P6TqQnGcqiVkhO9u85KB.jpg,"[{'id': 34380, 'logo_path': None, 'name': 'Cargo Entertainment', 'origin_country': ''}, {'id': 5113, 'logo_path': '/qd5ru3vUvGb6dhXSzkHn7EQoX2D.png', 'name': '120dB Films', 'origin_country': 'US'}, {'id': 6692, 'logo_path': '/2Wd2CodKtgB4XyAQH4ez8qnZuqg.png', 'name': 'Benaroya Pictures', 'origin_country': 'US'}, {'id': 18950, 'logo_path': None, 'name': 'The Genre Co.', 'origin_country': ''}, {'id': 78555, 'logo_path': None, 'name': 'International Film Trust', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-07-06,1133031.0,98.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,When everyone is connected no one is safe.,Cell,0.0,4.688,980.0,R
tt0803096,0.0,/aTGvZ3F8QnAD8cPpJRaaqRRxFK6.jpg,,160000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",http://www.warcraft-themovie.com/,68735.0,en,Warcraft,"The peaceful realm of Azeroth stands on the brink of war as its civilization faces a fearsome race of invaders: orc warriors fleeing their dying home to colonize another. As a portal opens to connect the two worlds, one army faces destruction and the other faces extinction. From opposing sides, two heroes are set on a collision course that will decide the fate of their family, their people, and their home.",39.468,/nZIIOs06YigBnvmlJ2hxZeA8eTO.jpg,"[{'id': 923, 'logo_path': '/5UQsZrfbfG2dYJbx8DxfoTr2Bvu.png', 'name': 'Legendary Pictures', 'origin_country': 'US'}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 507, 'logo_path': '/aRmHe6GWxYMRCQljF75rn2B9Gv8.png', 'name': 'Atlas Entertainment', 'origin_country': 'US'}, {'id': 16028, 'logo_path': '/6hZcvVaJlKpDLy0iMKXuvC0K2A5.png', 'name': 'Blizzard Entertainment', 'origin_country': 'US'}, {'id': 81620, 'logo_path': '/gNp4dfuBOXmVWdGKb63NfbFNbFi.png', 'name': 'Tencent Pictures', 'origin_country': 'CN'}, {'id': 3341, 'logo_path': '/dTG5dXE1kU2mpmL9BNnraffckLU.png', 'name': 'Fuji Television Network', 'origin_country': 'JP'}, {'id': 1778, 'logo_path': '/b5rT6VbYza3LyfltCmz1OcqzWJM.png', 'name': 'dentsu', 'origin_country': 'JP'}, {'id': 3393, 'logo_path': '/5MLWHoeoDJ3MOH5KPQfVd7X1ASI.png', 'name': 'Huayi Brothers Pictures', 'origin_country': 'CN'}, {'id': 73437, 'logo_path': None, 'name': 'Taihe Entertainment', 'origin_country': 'CN'}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-05-25,433677183.0,123.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Two worlds. One home.,Warcraft,0.0,6.364,6357.0,PG-13
